grupo,1. Los proyectos o ideas nuevas me distraen de proyectos o ideas que ten¡a desde antes.,"2. Los ¢bstaculos no me desaniman
","3. Estuve concentrado en una idea o proyecto por un corto tiempo, pero despu‚s perd¡ inter‚s ","4. Trabajo duro
","5. Con frecuencia me propongo un objetivo, pero luego trato de cumplir un objetivo diferente",6. Me resulta dificil mantener mi atenci¢n en proyectos que duran m s all  de algunos meses en terminar,7. Soy chambeador(a),p8_apostarmil,p9_batepelota,p10_tandacorto,p11_tandalargo,p12_retornodeposito,p13_preciosbajan,escol,p15_estadocivil,16. ¨Cu les de los siguientes grupos de personas dependen de usted?,p16_1menores,p16_2adulmay,p16_3otros,ESTATUS Tel Casa,Estatus Celular,Status,edad,hijos,statusempleo,genero,celular,lineafija,Status de residencia,Ingresos comprobados,Ingresos no comprobados,Prestamos con Provident,Prestamos activos,Monto de los prestamos activos,Total a Pagar,Monto atrasado,Pago semanal,SCelular,STelCasa,SResidencia,Genero
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,28,0,Empleado tiempo completo,MA,Y,N,Renta,0,7000,1,0,0,0,0,0,1,0,2,0
High arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,22,2,Empleado tiempo completo,FE,Y,N,Propietario,2800,3200,4,0,0,0,0,0,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,46,0,Empleado tiempo completo,FE,Y,N,Propietario,0,8000,1,0,0,0,0,0,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,No contesta,,No realizada,21,1,Empleado tiempo completo,FE,N,Y,Propietario,3600,2000,1,1,3500,6615,1120,210,0,1,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,45,0,Empleado tiempo completo,FE,Y,N,Propietario,0,4800,3,0,0,0,0,0,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,24,0,Empleado tiempo completo,FE,Y,N,Propietario,0,2400,1,1,3700,6993,2225,222,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,20,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,4000,1,0,0,0,0,0,1,0,1,0
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,33,0,Empleado tiempo completo,FE,Y,N,Propietario,6000,0,3,1,9500,19570,7200,380,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,,No realizada,30,1,Empleado tiempo completo,FE,N,Y,Propietario,6000,4000,2,0,0,0,0,0,0,1,3,1
High arrear,3. Indiferente,3. Indiferente,2. Desacuerdo,4. De acuerdo,2. Desacuerdo,1. Totalmente en desacuerdo,5.Totalmente de acuerdo,1000.00,110.00,1,1,1200.00,FALSO,3ro Secundaria,Uni¢n Libre,,2,1,1,,Efectiva,Completa,31,0,Empleado tiempo completo,MA,Y,N,Vive con padres,6000,0,6,2,10000,20600,7147,400,1,0,1,0
High arrear,,,,,,,,,,,,,,,,,,,,,Numero Equivocado,No realizada,50,0,Empleado tiempo completo,FE,Y,N,Propietario,15000,0,9,1,9000,17820,5312,432,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,45,1,Empleado tiempo completo,MA,Y,N,Renta,0,5000,8,0,0,0,0,0,1,0,2,0
High arrear,,,,,,,,,,,,,,,,,,,,,No quizo particpar,No realizada,53,0,Empleado tiempo completo,FE,Y,N,Propietario,6000,4000,3,1,5500,10890,5926,264,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,No existe,Fuera de Servicio,No realizada,31,0,Empleado tiempo completo,FE,Y,Y,Propietario,0,10000,4,1,8600,17028,1781,412.8,1,1,3,1
High arrear,2. Desacuerdo,1. Totalmente en desacuerdo,3. Indiferente,5.Totalmente de acuerdo,2. Desacuerdo,1. Totalmente en desacuerdo,5.Totalmente de acuerdo,400.00,10.00,2,2,1200.00,VERDADERO,3ro Secundaria,Soltero,,0,0,0,,Efectiva,Completa,22,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,6000,2,1,2900,5481,1980,174,1,0,1,0
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,43,0,Empleado tiempo completo,MA,Y,N,Propietario,0,7000,3,1,2000,3960,2092,96,1,0,3,0
High arrear,,,,,,,,,,,,,,,,,,,,,Apagado,No realizada,36,0,Empleado tiempo completo,FE,Y,N,Vive con padres,6000,0,4,2,8500,17510,6528,340,1,0,1,1
High arrear,2. Desacuerdo,4. De acuerdo,2. Desacuerdo,5.Totalmente de acuerdo,4. De acuerdo,3. Indiferente,5.Totalmente de acuerdo,500.00,30.00,2,2,10000.00,VERDADERO,3ro Secundaria,Casado,,2,2,1,,Efectiva,Completa,24,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,4000,3,1,5000,10300,4900,200,1,0,1,0
High arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,27,0,Empleado tiempo completo,FE,Y,N,Propietario,0,5000,4,0,0,0,0,0,1,0,3,1
High arrear,3. Indiferente,4. De acuerdo,1. Totalmente en desacuerdo,5.Totalmente de acuerdo,2. Desacuerdo,2. Desacuerdo,5.Totalmente de acuerdo,0.00,100.00,2,1,2000.00,FALSO,3ro Preparatoria,Soltero,,0,0,0,,Efectiva,Completa,27,0,Empleado tiempo completo,FE,Y,N,Propietario,4400,0,2,0,0,0,0,0,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,Iba de salida,No realizada,29,0,Empleado tiempo completo,FE,Y,N,Renta,0,8000,2,1,9000,18540,9550,360,1,0,2,1
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,28,0,Empleado tiempo completo,FE,Y,N,Propietario,6000,0,2,0,0,0,0,0,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,49,0,Empleado tiempo completo,MA,Y,N,Propietario,10000,0,4,0,0,0,0,0,1,0,3,0
High arrear,,,,,,,,,,,,,,,,,,,,,Numero Equivocado,No realizada,27,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,8000,1,1,5100,10098,4127,244.8,1,0,1,1
High arrear,,,,,,,,,,,,,,,,,,,,No se encontraba en el Domicilio,Fuera de Servicio,No realizada,29,0,Empleado tiempo completo,MA,Y,Y,Propietario,3200,0,1,1,3700,6993,2123,222,1,1,3,0
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,45,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,6000,2,1,5000,10300,3200,200,1,0,1,0
High arrear,4. De acuerdo,5.Totalmente de acuerdo,2. Desacuerdo,5.Totalmente de acuerdo,4. De acuerdo,4. De acuerdo,4. De acuerdo,1000.00,10.00,1,2,4000.00,VERDADERO,Licenciatura,Uni¢n Libre,,1,0,0,,Efectiva,Completa,22,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,6000,1,0,0,0,0,0,1,0,1,1
High arrear,,,,,,,,,,,,,,,,,,,,,No quizo particpar,No realizada,19,0,Empleado tiempo completo,FE,Y,N,Propietario,0,3600,1,1,3700,6993,3535,222,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,Fuera de Servicio,No realizada,44,0,Empleado tiempo completo,FE,Y,Y,Propietario,0,4000,3,0,0,0,0,0,1,1,3,1
High arrear,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,,No realizada,32,0,Empleado tiempo completo,MA,N,Y,Propietario,10000,0,4,1,6000,12360,3387,240,0,1,3,0
High arrear,,,,,,,,,,,,,,,,,,,,No quizo particpar,,No realizada,37,0,Empleado tiempo completo,MA,N,Y,Vive con padres,5200,2500,2,1,10000,20600,6150,400,0,1,1,0
High arrear,,,,,,,,,,,,,,,,,,,,No existe,No contesta,No realizada,50,0,Empleado tiempo completo,MA,Y,Y,Vive con padres,0,10000,2,0,0,0,0,0,1,1,1,0
High arrear,,,,,,,,,,,,,,,,,,,,No existe,Fuera de Servicio,No realizada,34,0,Empleado tiempo completo,MA,Y,Y,Vive con padres,4000,0,1,1,3700,6993,1288,222,1,1,1,0
High arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,26,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,4800,1,0,0,0,0,0,1,0,1,0
High arrear,,,,,,,,,,,,,,,,,,,,,Apagado,No realizada,36,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,7200,1,0,0,0,0,0,1,0,1,0
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,52,0,Empleado tiempo completo,FE,Y,N,Propietario,6800,0,6,1,4300,8514,984,206.4,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,33,0,Empleado tiempo completo,FE,Y,N,Propietario,0,6800,3,1,5100,10098,6872,244.8,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,23,0,Empleado tiempo completo,FE,Y,N,Propietario,5000,0,1,0,0,0,0,0,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,36,0,Empleado tiempo completo,FE,Y,N,Renta,0,6000,4,2,6500,13390,3660,260,1,0,2,1
High arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,31,0,Empleado tiempo completo,MA,Y,N,Propietario,0,13200,2,1,9000,18540,8440,360,1,0,3,0
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,37,0,Empleado tiempo completo,FE,Y,N,Propietario,0,8000,1,1,5100,10098,4744.2,244.8,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,21,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,6000,1,0,0,0,0,0,1,0,1,0
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,30,0,Empleado tiempo completo,MA,Y,N,Propietario,0,6000,1,1,3700,6993,3108,222,1,0,3,0
High arrear,,,,,,,,,,,,,,,,,,,,,Ocupado,No realizada,22,0,Empleado tiempo completo,MA,Y,N,Vive con padres,3600,0,1,1,2000,3780,580,120,1,0,1,0
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,37,0,Empleado tiempo completo,MA,Y,N,Propietario,6500,0,1,1,3700,6993,2918,222,1,0,3,0
High arrear,,,,,,,,,,,,,,,,,,,,No contesta,Fuera de Servicio,No realizada,56,3,Empleado tiempo completo,MA,Y,Y,Propietario,12000,0,9,2,7100,14378,7447,308.8,1,1,3,0
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,26,2,Empleado tiempo completo,MA,Y,N,Vive con padres,0,4240,1,1,3700,6993,3820,222,1,0,1,0
High arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,26,0,Empleado tiempo completo,FE,Y,N,Propietario,0,6000,1,0,0,0,0,0,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,25,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,6000,1,1,2900,5481,1978,174,1,0,1,0
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,41,0,Empleado tiempo completo,MA,Y,N,Propietario,0,6000,1,1,3700,6993,3330,222,1,0,3,0
High arrear,3. Indiferente,4. De acuerdo,4. De acuerdo,4. De acuerdo,2. Desacuerdo,4. De acuerdo,5.Totalmente de acuerdo,1000.00,10.00,1,1,1500.00,FALSO,3ro Preparatoria,Uni¢n Libre,,1,1,1,,Efectiva,Completa,22,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,4500,1,0,0,0,0,0,1,0,1,1
High arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,36,0,Empleado tiempo completo,MA,Y,N,Propietario,0,4400,1,1,2800,5292,2170,168,1,0,3,0
High arrear,,,,,,,,,,,,,,,,,,,,,Apagado,No realizada,24,0,Empleado tiempo completo,FE,Y,N,Renta,0,3400,1,1,2000,3780,1760,120,1,0,2,1
High arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,35,3,Empleado tiempo completo,FE,Y,N,Propietario,0,2800,2,1,4700,9306,2457,225.6,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,47,0,Empleado tiempo completo,MA,Y,N,Propietario,0,12000,1,0,0,0,0,0,1,0,3,0
High arrear,,,,,,,,,,,,,,,,,,,,,Apagado,No realizada,48,0,Empleado tiempo completo,FE,Y,N,Propietario,3600,0,4,0,0,0,0,0,1,0,3,1
High arrear,2. Desacuerdo,2. Desacuerdo,2. Desacuerdo,3. Indiferente,5.Totalmente de acuerdo,4. De acuerdo,4. De acuerdo,0.00,110.00,1,1,2000.00,FALSO,4to Primaria,Casado,,2,1,1,,Efectiva,Completa,37,0,Empleado tiempo completo,MA,Y,N,Propietario,0,8000,7,0,0,0,0,0,1,0,3,0
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,32,0,Empleado tiempo completo,MA,Y,N,Propietario,6000,0,3,1,4500,9270,3005,180,1,0,3,0
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,26,3,Empleado tiempo completo,FE,Y,N,Renta,4800,0,2,0,0,0,0,0,1,0,2,1
High arrear,,,,,,,,,,,,,,,,,,,,,Numero Equivocado,No realizada,39,3,Empleado tiempo completo,FE,Y,N,Renta,0,9000,4,2,14500,29870,8700,580,1,0,2,1
High arrear,4. De acuerdo,3. Indiferente,2. Desacuerdo,4. De acuerdo,3. Indiferente,2. Desacuerdo,5.Totalmente de acuerdo,400.00,10.00,1,1,1020.00,FALSO,3ro Secundaria,Casado,,0,1,0,,Efectiva,Completa,21,0,Empleado tiempo completo,MA,Y,N,Propietario,0,8000,1,0,0,0,0,0,1,0,3,0
High arrear,3. Indiferente,5.Totalmente de acuerdo,4. De acuerdo,1. Totalmente en desacuerdo,2. Desacuerdo,3. Indiferente,4. De acuerdo,1000.00,10.00,1,1,1020.00,VERDADERO,2do Secundaria,Divorciado,,1,0,1,,Efectiva,Completa,31,0,Empleado tiempo completo,MA,Y,N,Propietario,0,8000,5,1,5000,9450,3200,300,1,0,3,0
High arrear,,,,,,,,,,,,,,,,,,,,No existe,,No realizada,23,0,Empleado tiempo completo,FE,N,Y,Renta,4000,0,4,1,2000,4120,2640,80,0,1,2,1
High arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,31,3,Empleado tiempo completo,FE,Y,N,Vive con padres,6000,0,6,1,3500,6930,3534,168,1,0,1,1
High arrear,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,,No realizada,43,0,Empleado tiempo completo,FE,N,Y,Propietario,6000,0,8,1,4500,8910,742,216,0,1,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,38,0,Empleado tiempo completo,FE,Y,N,Vive con padres,5200,0,4,0,0,0,0,0,1,0,1,1
High arrear,,,,,,,,,,,,,,,,,,,,,No quizo particpar,No realizada,40,0,Empleado tiempo completo,MA,Y,N,Propietario,7000,0,3,1,4200,8316,857,201.6,1,0,3,0
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,58,0,Empleado tiempo completo,FE,Y,N,Propietario,0,6000,1,0,0,0,0,0,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,37,2,Empleado tiempo completo,MA,Y,N,Vive con padres,4500,0,5,2,10500,21630,10850,420,1,0,1,0
High arrear,,,,,,,,,,,,,,,,,,,,,Apagado,No realizada,21,0,Empleado tiempo completo,FE,Y,N,Propietario,0,10000,1,0,0,0,0,0,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,Ocupado,No realizada,25,0,Empleado tiempo completo,MA,Y,N,Propietario,10000,0,1,0,0,0,0,0,1,0,3,0
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,37,0,Empleado tiempo completo,FE,Y,N,Propietario,15000,0,1,1,5000,9900,6960,240,1,0,3,1
High arrear,3. Indiferente,4. De acuerdo,2. Desacuerdo,3. Indiferente,4. De acuerdo,2. Desacuerdo,4. De acuerdo,0.00,110.00,2,1,5000.00,VERDADERO,6to Primaria,Casado,,0,0,0,,Efectiva,Completa,42,0,Empleado tiempo completo,FE,Y,N,Renta,7500,0,3,0,0,0,0,0,1,0,2,1
High arrear,,,,,,,,,,,,,,,,,,,,,No existe,No realizada,28,0,Empleado tiempo completo,FE,Y,N,Propietario,6600,0,1,0,0,0,0,0,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,36,0,Empleado tiempo completo,MA,Y,N,Renta,7000,0,1,0,0,0,0,0,1,0,2,0
High arrear,,,,,,,,,,,,,,,,,,,,,No se encontraba en el Domicilio,No realizada,23,0,Empleado tiempo completo,FE,Y,N,Propietario,4500,0,1,1,3600,6804,896,216,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,Apagado,No realizada,38,0,Empleado tiempo completo,FE,Y,N,Propietario,7600,0,1,0,0,0,0,0,1,0,3,1
High arrear,1. Totalmente en desacuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,4. De acuerdo,2. Desacuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,500.00,100.00,1,1,1200.00,VERDADERO,1ro Secundaria,Soltero,,1,0,0,,Efectiva,Completa,37,0,Empleado tiempo completo,MA,Y,N,Propietario,0,6000,2,1,2300,4347,1643,138,1,0,3,0
High arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,45,0,Empleado tiempo completo,FE,Y,N,Propietario,6000,0,1,0,0,0,0,0,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,No existe,No contesta,No realizada,47,0,Empleado tiempo completo,MA,Y,Y,Vive con padres,12000,0,1,0,0,0,0,0,1,1,1,0
High arrear,,,,,,,,,,,,,,,,,,,,,Apagado,No realizada,35,0,Empleado tiempo completo,MA,Y,N,Renta,8600,0,1,1,2100,3969,1995,126,1,0,2,0
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,23,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,6000,1,1,2900,5481,2952,174,1,0,1,0
High arrear,,,,,,,,,,,,,,,,,,,,Numero Equivocado,,No realizada,51,2,Empleado tiempo completo,FE,N,Y,Vive con padres,3400,0,7,1,2700,5346,770,129.6,0,1,1,1
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,46,0,Empleado tiempo completo,MA,Y,N,Renta,0,4500,3,1,4000,8240,6650,160,1,0,2,0
High arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,25,1,Empleado tiempo completo,MA,Y,N,Propietario,5000,0,2,0,0,0,0,0,1,0,3,0
High arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,40,2,Empleado tiempo completo,FE,Y,N,Vive con padres,0,7200,1,0,0,0,0,0,1,0,1,1
High arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,36,0,Empleado tiempo completo,FE,Y,N,Vive con padres,13000,0,3,1,10000,20600,7750,400,1,0,1,1
High arrear,,,,,,,,,,,,,,,,,,,,Numero Equivocado,,No realizada,26,0,Empleado tiempo completo,MA,N,Y,Renta,0,4800,1,0,0,0,0,0,0,1,2,0
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,25,0,Empleado tiempo completo,FE,Y,N,Propietario,0,4000,1,0,0,0,0,0,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,31,0,Empleado tiempo completo,MA,Y,N,Propietario,0,9000,1,1,2200,4158,1956,132,1,0,3,0
High arrear,,,,,,,,,,,,,,,,,,,,,Numero Equivocado,No realizada,32,0,Empleado tiempo completo,FE,Y,N,Renta,0,3000,1,1,1800,3402,1100,108,1,0,2,1
High arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,49,0,Empleado tiempo completo,MA,Y,N,Propietario,9000,0,6,1,6500,13390,9180,260,1,0,3,0
High arrear,,,,,,,,,,,,,,,,,,,,,Apagado,No realizada,20,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,3200,1,0,0,0,0,0,1,0,1,1
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,29,0,Empleado tiempo completo,MA,Y,N,Propietario,0,6500,1,1,3700,6993,3108,222,1,0,3,0
High arrear,,,,,,,,,,,,,,,,,,,,No se encontraba en el Domicilio,Fuera de Servicio,No realizada,26,0,Empleado tiempo completo,MA,Y,Y,Propietario,0,4000,4,0,0,0,0,0,1,1,3,0
High arrear,,,,,,,,,,,,,,,,,,,,No existe,Fuera de Servicio,No realizada,39,2,Empleado tiempo completo,FE,Y,Y,Vive con padres,0,6000,2,1,7500,15450,8400,300,1,1,1,1
High arrear,,,,,,,,,,,,,,,,,,,,Numero Equivocado,Fuera de Servicio,No realizada,20,0,Empleado tiempo completo,MA,Y,Y,Vive con padres,4000,0,2,1,6500,13390,4160,260,1,1,1,0
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,29,3,Empleado tiempo completo,FE,Y,N,Propietario,4750,0,1,0,0,0,0,0,1,0,3,1
High arrear,3. Indiferente,4. De acuerdo,2. Desacuerdo,5.Totalmente de acuerdo,2. Desacuerdo,3. Indiferente,5.Totalmente de acuerdo,500.00,10.00,1,1,1220.00,VERDADERO,3ro Secundaria,Uni¢n Libre,,2,0,1,,Efectiva,Completa,27,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,6000,1,0,0,0,0,0,1,0,1,0
High arrear,,,,,,,,,,,,,,,,,,,,,Numero Equivocado,No realizada,29,0,Empleado tiempo completo,FE,Y,N,Vive con padres,9200,0,8,1,15000,30900,13472,600,1,0,1,1
High arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,58,1,Empleado tiempo completo,FE,Y,N,Propietario,0,7000,1,1,5000,9900,3950,240,1,0,3,1
High arrear,2. Desacuerdo,5.Totalmente de acuerdo,1. Totalmente en desacuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,4. De acuerdo,5.Totalmente de acuerdo,400.00,10.00,1,1,1200.00,FALSO,3ro Preparatoria,Uni¢n Libre,,1,2,0,Efectiva,,Completa,31,2,Empleado tiempo completo,MA,N,Y,Propietario,0,8500,1,0,0,0,0,0,0,1,3,0
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,32,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,5600,1,0,0,0,0,0,1,0,1,1
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,40,3,Empleado tiempo completo,FE,Y,N,Propietario,7000,0,6,1,7100,14058,4580,340.8,1,0,3,1
High arrear,2. Desacuerdo,4. De acuerdo,2. Desacuerdo,3. Indiferente,1. Totalmente en desacuerdo,1. Totalmente en desacuerdo,3. Indiferente,500.00,80.00,2,1,2000.00,VERDADERO,6to Primaria,Casado,,1,2,0,,Efectiva,Completa,39,3,Empleado tiempo completo,FE,Y,N,Propietario,3800,0,2,0,0,0,0,0,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,Ocupado,No realizada,32,0,Empleado tiempo completo,MA,Y,N,Propietario,0,7000,3,1,3000,5670,4180,180,1,0,3,0
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,55,2,Empleado tiempo completo,FE,Y,N,Propietario,0,8000,4,0,0,0,0,0,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,50,0,Empleado tiempo completo,MA,Y,N,Propietario,0,6000,2,1,7000,14420,5180,280,1,0,3,0
High arrear,,,,,,,,,,,,,,,,,,,,No existe,Fuera de Servicio,No realizada,44,0,Empleado tiempo completo,FE,Y,Y,Renta,0,7000,2,1,2400,4752,1757.4,115.2,1,1,2,1
High arrear,,,,,,,,,,,,,,,,,,,,No se encontraba en el Domicilio,No contesta,No realizada,32,0,Empleado tiempo completo,FE,Y,Y,Renta,0,3000,2,1,4600,9108,6887.2,220.8,1,1,2,1
High arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,25,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,5200,1,1,5100,10098,5413.6,244.8,1,0,1,1
High arrear,2. Desacuerdo,4. De acuerdo,3. Indiferente,4. De acuerdo,4. De acuerdo,3. Indiferente,4. De acuerdo,0.00,20.00,2,2,10000.00,FALSO,Licenciatura,Uni¢n Libre,,0,0,0,,Efectiva,Completa,50,0,Empleado tiempo completo,FE,Y,N,Vive con padres,5000,0,6,0,0,0,0,0,1,0,1,1
High arrear,,,,,,,,,,,,,,,,,,,,,Numero Equivocado,No realizada,32,0,Empleado tiempo completo,FE,Y,N,Propietario,0,5000,2,1,4900,9702,1900,235.2,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,No quizo particpar,No realizada,42,0,Empleado tiempo completo,FE,Y,N,Propietario,0,6000,3,0,0,0,0,0,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,34,0,Empleado tiempo completo,FE,Y,N,Propietario,0,8000,1,1,4900,9702,1304,235.2,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,22,2,Empleado tiempo completo,FE,Y,N,Vive con padres,0,3500,1,0,0,0,0,0,1,0,1,1
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,48,0,Empleado tiempo completo,MA,Y,N,Propietario,0,4000,1,0,0,0,0,0,1,0,3,0
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,22,0,Empleado tiempo completo,FE,Y,N,Propietario,0,6000,1,0,0,0,0,0,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,Apagado,No realizada,25,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,8000,1,0,0,0,0,0,1,0,1,1
High arrear,2. Desacuerdo,2. Desacuerdo,4. De acuerdo,5.Totalmente de acuerdo,2. Desacuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,500.00,110.00,1,1,2000.00,FALSO,5to Primaria,Casado,,0,1,1,,Efectiva,Completa,21,0,Empleado tiempo completo,MA,Y,N,Propietario,0,3800,1,1,2000,3780,880,120,1,0,3,0
High arrear,,,,,,,,,,,,,,,,,,,,,No se encontraba en el Domicilio,No realizada,21,0,Empleado tiempo completo,MA,Y,N,Vive con padres,3200,800,1,0,0,0,0,0,1,0,1,0
High arrear,,,,,,,,,,,,,,,,,,,,,No existe,No realizada,38,0,Empleado tiempo completo,FE,Y,N,Propietario,5400,0,1,1,2000,3780,1020,120,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,25,0,Empleado tiempo completo,FE,Y,N,Propietario,0,5000,1,1,3000,5670,2490,180,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,44,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,8000,1,1,3000,5670,3160,180,1,0,1,1
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,34,3,Empleado tiempo completo,FE,Y,N,Propietario,0,4000,4,1,5000,9900,3310,240,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,41,0,Empleado tiempo completo,FE,Y,N,Propietario,4000,0,5,0,0,0,0,0,1,0,3,1
High arrear,,,,,,,,,,,,,,,,,,,,,Numero Equivocado,No realizada,43,0,Empleado tiempo completo,MA,Y,N,Propietario,8000,0,1,0,0,0,0,0,1,0,3,0
